sample_id,Al2O3,SiO2,Li2O,ZrO2,P2O5,Na2O,TiO2,K2O,MgO,ZnO,BaO,CaO,SnO2,Fe2O3,As2O3,Sb2O3,B2O3,SrO,Ta2O5,Nd2O3,V2O5,CeO2,CoO,Cl,MnO2,MoO3,F,La2O3,Cr2O3,T_nucleation,t1,T_crystal,t2,¦Â?quartz s.s,¦Â?spodumene,Li2Si2O5(LD),Petalite,Li2SiO3(LM),Keatite,LiAlSi3O8,LiAlSi2O6,KMK,Cristobalite,Li4SiO4,Mullite,Tridymite
120,28.416232591713143,38.51185449640339,0,3.4341390544830257,5.933797647216207,12.091669941389432,0,0,4.493755730764836,2.267780351106021,0,0,0,0,0,0,4.850770186923963,0,0,0,0,0,0,0,0,0,0,0,0,700,4,780,2,0,0,0,0,0,0,0,0,0,0,0,0,0
121,28.416232591713143,38.51185449640339,0,3.4341390544830257,5.933797647216207,12.091669941389432,0,0,4.493755730764836,2.267780351106021,0,0,0,0,0,0,4.850770186923963,0,0,0,0,0,0,0,0,0,0,0,0,700,4,840,2,0,0,0,0,0,0,0,0,0,0,0,0,0
122,7.395408212607108,72.62915610916617,10.836347459430186,6.3838914417239785,1.4707507729886409,1.284446004083922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570,4,685,1.5,0,0,0,0,1,1,0,0,0,0,0,0,0
123,7.395408212607108,72.62915610916617,10.836347459430186,6.3838914417239785,1.4707507729886409,1.284446004083922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570,4,705,1.5,0,0,0,0,1,1,0,0,0,0,0,0,0
124,7.395408212607108,72.62915610916617,10.836347459430186,6.3838914417239785,1.4707507729886409,1.284446004083922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570,4,725,1.5,0,0,1,1,1,1,0,0,0,0,0,0,0
125,7.395408212607108,72.62915610916617,10.836347459430186,6.3838914417239785,1.4707507729886409,1.284446004083922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570,4,745,1.5,0,0,1,1,1,1,0,0,0,0,0,0,0
126,7.395408212607108,72.62915610916617,10.836347459430186,6.3838914417239785,1.4707507729886409,1.284446004083922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570,4,765,1.5,0,0,1,1,1,1,0,0,0,0,0,0,0
127,7.375040127415741,72.42912430612294,10.80650250133299,6.366309228410073,1.9556001339187925,1.0674237027994815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570,4,685,1.5,0,0,1,1,1,0,0,0,0,0,0,0,0
128,7.375040127415741,72.42912430612294,10.80650250133299,6.366309228410073,1.9556001339187925,1.0674237027994815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570,4,705,1.5,0,0,1,1,1,0,0,0,0,0,0,0,0
129,7.375040127415741,72.42912430612294,10.80650250133299,6.366309228410073,1.9556001339187925,1.0674237027994815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570,4,725,1.5,0,0,1,1,0,0,0,0,0,0,0,0,0
130,7.375040127415741,72.42912430612294,10.80650250133299,6.366309228410073,1.9556001339187925,1.0674237027994815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570,4,745,1.5,0,0,1,1,0,0,0,0,0,0,0,0,0
131,7.375040127415741,72.42912430612294,10.80650250133299,6.366309228410073,1.9556001339187925,1.0674237027994815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570,4,765,1.5,0,0,1,1,0,0,0,0,0,0,0,0,0
132,7.354783927717598,72.2301913131413,10.776821486867489,6.3488235973026,2.437786131583432,0.8515935433875781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570,4,685,1.5,0,0,1,1,1,1,0,0,0,0,0,0,0
133,7.354783927717598,72.2301913131413,10.776821486867489,6.3488235973026,2.437786131583432,0.8515935433875781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570,4,705,1.5,0,0,1,1,1,0,0,0,0,0,0,0,0
134,7.354783927717598,72.2301913131413,10.776821486867489,6.3488235973026,2.437786131583432,0.8515935433875781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570,4,725,1.5,0,0,1,1,1,0,0,0,0,0,0,0,0
135,7.354783927717598,72.2301913131413,10.776821486867489,6.3488235973026,2.437786131583432,0.8515935433875781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570,4,745,1.5,0,0,1,1,0,0,0,0,0,0,0,0,0
136,7.354783927717598,72.2301913131413,10.776821486867489,6.3488235973026,2.437786131583432,0.8515935433875781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570,4,765,1.5,0,0,1,1,0,0,0,0,0,0,0,0,0
137,7.33463869412766,72.03234810108371,10.74730306887674,6.331433754766645,2.917330651360421,0.6369457297848348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570,4,685,1.5,0,0,1,1,1,1,0,0,0,0,0,0,0
138,7.33463869412766,72.03234810108371,10.74730306887674,6.331433754766645,2.917330651360421,0.6369457297848348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570,4,705,1.5,0,0,1,1,1,1,0,0,0,0,0,0,0
139,7.33463869412766,72.03234810108371,10.74730306887674,6.331433754766645,2.917330651360421,0.6369457297848348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570,4,725,1.5,0,0,1,1,1,1,0,0,0,0,0,0,0
140,7.33463869412766,72.03234810108371,10.74730306887674,6.331433754766645,2.917330651360421,0.6369457297848348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570,4,745,1.5,0,0,1,1,1,1,0,0,0,0,0,0,0
141,7.33463869412766,72.03234810108371,10.74730306887674,6.331433754766645,2.917330651360421,0.6369457297848348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570,4,765,1.5,0,0,1,1,1,1,0,0,0,0,0,0,0
142,25.85620959256034,57.01242417587241,1.5622478849068346,3.410704896850109,0.2777989414853232,1.343015484890674,3.159860208624607,1.0271721967317986,0,1.160278481150686,2.8294291069308404,0,0,0.2009175993337836,0,2.159941430662592,0,0,0,0,0,0,0,0,0,0,0,0,0,600,2,860,2,1,0,0,0,0,0,1,0,0,0,0,0,0
143,25.85620959256034,57.01242417587241,1.5622478849068346,3.410704896850109,0.2777989414853232,1.343015484890674,3.159860208624607,1.0271721967317986,0,1.160278481150686,2.8294291069308404,0,0,0.2009175993337836,0,2.159941430662592,0,0,0,0,0,0,0,0,0,0,0,0,0,600,2,880,2,1,0,0,0,0,0,1,0,0,0,0,0,0
144,25.85620959256034,57.01242417587241,1.5622478849068346,3.410704896850109,0.2777989414853232,1.343015484890674,3.159860208624607,1.0271721967317986,0,1.160278481150686,2.8294291069308404,0,0,0.2009175993337836,0,2.159941430662592,0,0,0,0,0,0,0,0,0,0,0,0,0,600,2,900,2,1,0,0,0,0,0,1,0,0,0,0,0,0
145,25.85620959256034,57.01242417587241,1.5622478849068346,3.410704896850109,0.2777989414853232,1.343015484890674,3.159860208624607,1.0271721967317986,0,1.160278481150686,2.8294291069308404,0,0,0.2009175993337836,0,2.159941430662592,0,0,0,0,0,0,0,0,0,0,0,0,0,600,2,920,2,1,0,0,0,0,0,1,0,0,0,0,0,0
146,27.1523777420295,55.86894995761382,1.5623477268327846,3.3927796653160933,0.2763389469983691,1.335957159926041,3.143253311350372,1.0348734755995808,0,1.1541805450795326,2.7932364013803874,0,0,0.1776548096627128,0,2.1080502582107914,0,0,0,0,0,0,0,0,0,0,0,0,0,600,2,920,2,1,0,0,0,0,0,1,0,0,0,0,0,0
147,3.396603396603396,62.63736263736264,11.888111888111888,0,2.097902097902097,0,0,3.196803196803197,0,0,0,0,0,0,0,0,0,0,16.78321678321678,0,0,0,0,0,0,0,0,0,0,480,2,725,1,0,0,0,0,1,0,0,0,0,0,0,0,0
148,3.396603396603396,62.63736263736264,11.888111888111888,0,2.097902097902097,0,0,3.196803196803197,0,0,0,0,0,0,0,0,0,0,16.78321678321678,0,0,0,0,0,0,0,0,0,0,500,2,725,1,0,0,0,0,1,0,0,0,0,0,0,0,0
149,3.396603396603396,62.63736263736264,11.888111888111888,0,2.097902097902097,0,0,3.196803196803197,0,0,0,0,0,0,0,0,0,0,16.78321678321678,0,0,0,0,0,0,0,0,0,0,520,2,725,1,0,0,0,0,1,0,0,0,0,0,0,0,0
150,3.396603396603396,62.63736263736264,11.888111888111888,0,2.097902097902097,0,0,3.196803196803197,0,0,0,0,0,0,0,0,0,0,16.78321678321678,0,0,0,0,0,0,0,0,0,0,540,2,725,1,0,0,0,0,1,0,0,0,0,0,0,0,0
151,3.396603396603396,62.63736263736264,11.888111888111888,0,2.097902097902097,0,0,3.196803196803197,0,0,0,0,0,0,0,0,0,0,16.78321678321678,0,0,0,0,0,0,0,0,0,0,560,2,725,1,0,0,0,0,1,0,0,0,0,0,0,0,0
152,3.396603396603396,62.63736263736264,11.888111888111888,0,2.097902097902097,0,0,3.196803196803197,0,0,0,0,0,0,0,0,0,0,16.78321678321678,0,0,0,0,0,0,0,0,0,0,480,2,750,1,0,0,0,0,1,0,0,0,0,0,0,0,0
153,3.396603396603396,62.63736263736264,11.888111888111888,0,2.097902097902097,0,0,3.196803196803197,0,0,0,0,0,0,0,0,0,0,16.78321678321678,0,0,0,0,0,0,0,0,0,0,500,2,750,1,0,0,0,0,1,0,0,0,0,0,0,0,0
154,3.396603396603396,62.63736263736264,11.888111888111888,0,2.097902097902097,0,0,3.196803196803197,0,0,0,0,0,0,0,0,0,0,16.78321678321678,0,0,0,0,0,0,0,0,0,0,520,2,750,1,0,0,0,0,1,0,0,0,0,0,0,0,0
155,3.396603396603396,62.63736263736264,11.888111888111888,0,2.097902097902097,0,0,3.196803196803197,0,0,0,0,0,0,0,0,0,0,16.78321678321678,0,0,0,0,0,0,0,0,0,0,540,2,750,1,0,0,0,0,1,0,0,0,0,0,0,0,0
156,3.396603396603396,62.63736263736264,11.888111888111888,0,2.097902097902097,0,0,3.196803196803197,0,0,0,0,0,0,0,0,0,0,16.78321678321678,0,0,0,0,0,0,0,0,0,0,560,2,750,1,0,0,0,0,1,0,0,0,0,0,0,0,0
157,3.396603396603396,62.63736263736264,11.888111888111888,0,2.097902097902097,0,0,3.196803196803197,0,0,0,0,0,0,0,0,0,0,16.78321678321678,0,0,0,0,0,0,0,0,0,0,480,2,775,1,0,0,0,0,1,0,0,0,0,0,0,0,0
158,3.396603396603396,62.63736263736264,11.888111888111888,0,2.097902097902097,0,0,3.196803196803197,0,0,0,0,0,0,0,0,0,0,16.78321678321678,0,0,0,0,0,0,0,0,0,0,500,2,775,1,0,0,0,0,1,0,0,0,0,0,0,0,0
159,3.396603396603396,62.63736263736264,11.888111888111888,0,2.097902097902097,0,0,3.196803196803197,0,0,0,0,0,0,0,0,0,0,16.78321678321678,0,0,0,0,0,0,0,0,0,0,520,2,775,1,0,0,0,0,1,0,0,0,0,0,0,0,0
160,3.396603396603396,62.63736263736264,11.888111888111888,0,2.097902097902097,0,0,3.196803196803197,0,0,0,0,0,0,0,0,0,0,16.78321678321678,0,0,0,0,0,0,0,0,0,0,540,2,775,1,0,0,0,0,1,0,0,0,0,0,0,0,0
161,3.396603396603396,62.63736263736264,11.888111888111888,0,2.097902097902097,0,0,3.196803196803197,0,0,0,0,0,0,0,0,0,0,16.78321678321678,0,0,0,0,0,0,0,0,0,0,560,2,775,1,0,0,0,0,1,0,0,0,0,0,0,0,0
162,3.396603396603396,62.63736263736264,11.888111888111888,0,2.097902097902097,0,0,3.196803196803197,0,0,0,0,0,0,0,0,0,0,16.78321678321678,0,0,0,0,0,0,0,0,0,0,580,2,725,1,0,0,1,0,1,0,0,0,0,0,0,0,0
163,3.396603396603396,62.63736263736264,11.888111888111888,0,2.097902097902097,0,0,3.196803196803197,0,0,0,0,0,0,0,0,0,0,16.78321678321678,0,0,0,0,0,0,0,0,0,0,600,2,725,1,0,0,1,0,1,0,0,0,0,0,0,0,0
164,3.396603396603396,62.63736263736264,11.888111888111888,0,2.097902097902097,0,0,3.196803196803197,0,0,0,0,0,0,0,0,0,0,16.78321678321678,0,0,0,0,0,0,0,0,0,0,620,2,725,1,0,0,1,0,1,0,0,0,0,0,0,0,0
165,3.396603396603396,62.63736263736264,11.888111888111888,0,2.097902097902097,0,0,3.196803196803197,0,0,0,0,0,0,0,0,0,0,16.78321678321678,0,0,0,0,0,0,0,0,0,0,580,2,750,1,0,0,1,0,1,0,0,0,0,0,0,0,0
166,3.396603396603396,62.63736263736264,11.888111888111888,0,2.097902097902097,0,0,3.196803196803197,0,0,0,0,0,0,0,0,0,0,16.78321678321678,0,0,0,0,0,0,0,0,0,0,600,2,750,1,0,0,1,0,1,0,0,0,0,0,0,0,0
167,3.396603396603396,62.63736263736264,11.888111888111888,0,2.097902097902097,0,0,3.196803196803197,0,0,0,0,0,0,0,0,0,0,16.78321678321678,0,0,0,0,0,0,0,0,0,0,620,2,750,1,0,0,1,0,1,0,0,0,0,0,0,0,0
168,3.396603396603396,62.63736263736264,11.888111888111888,0,2.097902097902097,0,0,3.196803196803197,0,0,0,0,0,0,0,0,0,0,16.78321678321678,0,0,0,0,0,0,0,0,0,0,580,2,775,1,0,0,1,0,1,0,0,0,0,0,0,0,0
169,3.396603396603396,62.63736263736264,11.888111888111888,0,2.097902097902097,0,0,3.196803196803197,0,0,0,0,0,0,0,0,0,0,16.78321678321678,0,0,0,0,0,0,0,0,0,0,600,2,775,1,0,0,1,0,1,0,0,0,0,0,0,0,0
170,3.396603396603396,62.63736263736264,11.888111888111888,0,2.097902097902097,0,0,3.196803196803197,0,0,0,0,0,0,0,0,0,0,16.78321678321678,0,0,0,0,0,0,0,0,0,0,620,2,775,1,0,0,1,0,1,0,0,0,0,0,0,0,0
171,3.396603396603396,62.63736263736264,11.888111888111888,0,2.097902097902097,0,0,3.196803196803197,0,0,0,0,0,0,0,0,0,0,16.78321678321678,0,0,0,0,0,0,0,0,0,0,480,2,800,1,0,0,1,0,1,0,0,0,0,0,0,0,0
172,3.396603396603396,62.63736263736264,11.888111888111888,0,2.097902097902097,0,0,3.196803196803197,0,0,0,0,0,0,0,0,0,0,16.78321678321678,0,0,0,0,0,0,0,0,0,0,500,2,800,1,0,0,1,0,1,0,0,0,0,0,0,0,0
173,3.396603396603396,62.63736263736264,11.888111888111888,0,2.097902097902097,0,0,3.196803196803197,0,0,0,0,0,0,0,0,0,0,16.78321678321678,0,0,0,0,0,0,0,0,0,0,520,2,800,1,0,0,1,0,1,0,0,0,0,0,0,0,0
174,3.396603396603396,62.63736263736264,11.888111888111888,0,2.097902097902097,0,0,3.196803196803197,0,0,0,0,0,0,0,0,0,0,16.78321678321678,0,0,0,0,0,0,0,0,0,0,540,2,800,1,0,0,1,0,1,0,0,0,0,0,0,0,0
175,3.396603396603396,62.63736263736264,11.888111888111888,0,2.097902097902097,0,0,3.196803196803197,0,0,0,0,0,0,0,0,0,0,16.78321678321678,0,0,0,0,0,0,0,0,0,0,560,2,800,1,0,0,1,0,1,0,0,0,0,0,0,0,0
176,3.396603396603396,62.63736263736264,11.888111888111888,0,2.097902097902097,0,0,3.196803196803197,0,0,0,0,0,0,0,0,0,0,16.78321678321678,0,0,0,0,0,0,0,0,0,0,580,2,800,1,0,0,1,0,1,0,0,0,0,0,0,0,0
177,3.396603396603396,62.63736263736264,11.888111888111888,0,2.097902097902097,0,0,3.196803196803197,0,0,0,0,0,0,0,0,0,0,16.78321678321678,0,0,0,0,0,0,0,0,0,0,600,2,800,1,0,0,1,0,1,0,0,0,0,0,0,0,0
178,3.396603396603396,62.63736263736264,11.888111888111888,0,2.097902097902097,0,0,3.196803196803197,0,0,0,0,0,0,0,0,0,0,16.78321678321678,0,0,0,0,0,0,0,0,0,0,620,2,800,1,0,0,1,0,1,0,0,0,0,0,0,0,0
179,3.396603396603396,62.63736263736264,11.888111888111888,0,2.097902097902097,0,0,3.196803196803197,0,0,0,0,0,0,0,0,0,0,16.78321678321678,0,0,0,0,0,0,0,0,0,0,480,2,825,1,0,0,1,0,0,0,0,0,0,0,0,0,0
180,3.396603396603396,62.63736263736264,11.888111888111888,0,2.097902097902097,0,0,3.196803196803197,0,0,0,0,0,0,0,0,0,0,16.78321678321678,0,0,0,0,0,0,0,0,0,0,500,2,825,1,0,0,1,0,0,0,0,0,0,0,0,0,0
181,3.396603396603396,62.63736263736264,11.888111888111888,0,2.097902097902097,0,0,3.196803196803197,0,0,0,0,0,0,0,0,0,0,16.78321678321678,0,0,0,0,0,0,0,0,0,0,520,2,825,1,0,0,1,0,0,0,0,0,0,0,0,0,0
182,3.396603396603396,62.63736263736264,11.888111888111888,0,2.097902097902097,0,0,3.196803196803197,0,0,0,0,0,0,0,0,0,0,16.78321678321678,0,0,0,0,0,0,0,0,0,0,540,2,825,1,0,0,1,0,0,0,0,0,0,0,0,0,0
183,3.396603396603396,62.63736263736264,11.888111888111888,0,2.097902097902097,0,0,3.196803196803197,0,0,0,0,0,0,0,0,0,0,16.78321678321678,0,0,0,0,0,0,0,0,0,0,560,2,825,1,0,0,1,0,0,0,0,0,0,0,0,0,0
184,3.396603396603396,62.63736263736264,11.888111888111888,0,2.097902097902097,0,0,3.196803196803197,0,0,0,0,0,0,0,0,0,0,16.78321678321678,0,0,0,0,0,0,0,0,0,0,580,2,825,1,0,0,1,0,0,0,0,0,0,0,0,0,0
185,3.396603396603396,62.63736263736264,11.888111888111888,0,2.097902097902097,0,0,3.196803196803197,0,0,0,0,0,0,0,0,0,0,16.78321678321678,0,0,0,0,0,0,0,0,0,0,600,2,825,1,0,0,1,0,0,0,0,0,0,0,0,0,0
186,3.396603396603396,62.63736263736264,11.888111888111888,0,2.097902097902097,0,0,3.196803196803197,0,0,0,0,0,0,0,0,0,0,16.78321678321678,0,0,0,0,0,0,0,0,0,0,620,2,825,1,0,0,1,0,0,0,0,0,0,0,0,0,0
187,3.396603396603396,62.63736263736264,11.888111888111888,0,2.097902097902097,0,0,3.196803196803197,0,0,0,0,0,0,0,0,0,0,16.78321678321678,0,0,0,0,0,0,0,0,0,0,480,2,850,1,0,0,1,0,0,0,0,0,0,0,0,0,0
188,3.396603396603396,62.63736263736264,11.888111888111888,0,2.097902097902097,0,0,3.196803196803197,0,0,0,0,0,0,0,0,0,0,16.78321678321678,0,0,0,0,0,0,0,0,0,0,500,2,850,1,0,0,1,0,0,0,0,0,0,0,0,0,0
189,3.396603396603396,62.63736263736264,11.888111888111888,0,2.097902097902097,0,0,3.196803196803197,0,0,0,0,0,0,0,0,0,0,16.78321678321678,0,0,0,0,0,0,0,0,0,0,520,2,850,1,0,0,1,0,0,0,0,0,0,0,0,0,0
190,3.396603396603396,62.63736263736264,11.888111888111888,0,2.097902097902097,0,0,3.196803196803197,0,0,0,0,0,0,0,0,0,0,16.78321678321678,0,0,0,0,0,0,0,0,0,0,540,2,850,1,0,0,1,0,0,0,0,0,0,0,0,0,0
191,3.396603396603396,62.63736263736264,11.888111888111888,0,2.097902097902097,0,0,3.196803196803197,0,0,0,0,0,0,0,0,0,0,16.78321678321678,0,0,0,0,0,0,0,0,0,0,560,2,850,1,0,0,1,0,0,0,0,0,0,0,0,0,0
192,3.396603396603396,62.63736263736264,11.888111888111888,0,2.097902097902097,0,0,3.196803196803197,0,0,0,0,0,0,0,0,0,0,16.78321678321678,0,0,0,0,0,0,0,0,0,0,580,2,850,1,0,0,1,0,0,0,0,0,0,0,0,0,0
193,3.396603396603396,62.63736263736264,11.888111888111888,0,2.097902097902097,0,0,3.196803196803197,0,0,0,0,0,0,0,0,0,0,16.78321678321678,0,0,0,0,0,0,0,0,0,0,600,2,850,1,0,0,1,0,0,0,0,0,0,0,0,0,0
194,3.396603396603396,62.63736263736264,11.888111888111888,0,2.097902097902097,0,0,3.196803196803197,0,0,0,0,0,0,0,0,0,0,16.78321678321678,0,0,0,0,0,0,0,0,0,0,620,2,850,1,0,0,1,0,0,0,0,0,0,0,0,0,0
195,3.396603396603396,62.63736263736264,11.888111888111888,0,2.097902097902097,0,0,3.196803196803197,0,0,0,0,0,0,0,0,0,0,16.78321678321678,0,0,0,0,0,0,0,0,0,0,480,2,875,1,0,0,1,0,0,0,0,0,0,0,0,0,0
196,3.396603396603396,62.63736263736264,11.888111888111888,0,2.097902097902097,0,0,3.196803196803197,0,0,0,0,0,0,0,0,0,0,16.78321678321678,0,0,0,0,0,0,0,0,0,0,500,2,875,1,0,0,1,0,0,0,0,0,0,0,0,0,0
197,3.396603396603396,62.63736263736264,11.888111888111888,0,2.097902097902097,0,0,3.196803196803197,0,0,0,0,0,0,0,0,0,0,16.78321678321678,0,0,0,0,0,0,0,0,0,0,520,2,875,1,0,0,1,0,0,0,0,0,0,0,0,0,0
198,3.396603396603396,62.63736263736264,11.888111888111888,0,2.097902097902097,0,0,3.196803196803197,0,0,0,0,0,0,0,0,0,0,16.78321678321678,0,0,0,0,0,0,0,0,0,0,540,2,875,1,0,0,1,0,0,0,0,0,0,0,0,0,0
199,3.396603396603396,62.63736263736264,11.888111888111888,0,2.097902097902097,0,0,3.196803196803197,0,0,0,0,0,0,0,0,0,0,16.78321678321678,0,0,0,0,0,0,0,0,0,0,560,2,875,1,0,0,1,0,0,0,0,0,0,0,0,0,0
200,3.396603396603396,62.63736263736264,11.888111888111888,0,2.097902097902097,0,0,3.196803196803197,0,0,0,0,0,0,0,0,0,0,16.78321678321678,0,0,0,0,0,0,0,0,0,0,580,2,875,1,0,0,1,0,0,0,0,0,0,0,0,0,0
201,3.396603396603396,62.63736263736264,11.888111888111888,0,2.097902097902097,0,0,3.196803196803197,0,0,0,0,0,0,0,0,0,0,16.78321678321678,0,0,0,0,0,0,0,0,0,0,600,2,875,1,0,0,1,0,0,0,0,0,0,0,0,0,0
202,3.396603396603396,62.63736263736264,11.888111888111888,0,2.097902097902097,0,0,3.196803196803197,0,0,0,0,0,0,0,0,0,0,16.78321678321678,0,0,0,0,0,0,0,0,0,0,620,2,875,1,0,0,1,0,0,0,0,0,0,0,0,0,0
203,3.396603396603396,62.63736263736264,11.888111888111888,0,2.097902097902097,0,0,3.196803196803197,0,0,0,0,0,0,0,0,0,0,16.78321678321678,0,0,0,0,0,0,0,0,0,0,480,2,900,1,0,0,1,0,0,0,0,0,0,0,0,0,0
204,3.396603396603396,62.63736263736264,11.888111888111888,0,2.097902097902097,0,0,3.196803196803197,0,0,0,0,0,0,0,0,0,0,16.78321678321678,0,0,0,0,0,0,0,0,0,0,500,2,900,1,0,0,1,0,0,0,0,0,0,0,0,0,0
205,3.396603396603396,62.63736263736264,11.888111888111888,0,2.097902097902097,0,0,3.196803196803197,0,0,0,0,0,0,0,0,0,0,16.78321678321678,0,0,0,0,0,0,0,0,0,0,520,2,900,1,0,0,1,0,0,0,0,0,0,0,0,0,0
206,3.396603396603396,62.63736263736264,11.888111888111888,0,2.097902097902097,0,0,3.196803196803197,0,0,0,0,0,0,0,0,0,0,16.78321678321678,0,0,0,0,0,0,0,0,0,0,540,2,900,1,0,0,1,0,0,0,0,0,0,0,0,0,0
207,3.396603396603396,62.63736263736264,11.888111888111888,0,2.097902097902097,0,0,3.196803196803197,0,0,0,0,0,0,0,0,0,0,16.78321678321678,0,0,0,0,0,0,0,0,0,0,560,2,900,1,0,0,1,0,0,0,0,0,0,0,0,0,0
208,3.396603396603396,62.63736263736264,11.888111888111888,0,2.097902097902097,0,0,3.196803196803197,0,0,0,0,0,0,0,0,0,0,16.78321678321678,0,0,0,0,0,0,0,0,0,0,580,2,900,1,0,0,1,0,0,0,0,0,0,0,0,0,0
209,3.396603396603396,62.63736263736264,11.888111888111888,0,2.097902097902097,0,0,3.196803196803197,0,0,0,0,0,0,0,0,0,0,16.78321678321678,0,0,0,0,0,0,0,0,0,0,600,2,900,1,0,0,1,0,0,0,0,0,0,0,0,0,0
210,3.396603396603396,62.63736263736264,11.888111888111888,0,2.097902097902097,0,0,3.196803196803197,0,0,0,0,0,0,0,0,0,0,16.78321678321678,0,0,0,0,0,0,0,0,0,0,620,2,900,1,0,0,1,0,0,0,0,0,0,0,0,0,0
211,11,66,11,0.5,4.5,3,0,0.5,0,0,0,1.5,0,0,0,0,0,0,0,0,0.5,1.5,0,0,0,0,0,0,0,660,0.5,730,0.5,0,0,1,1,0,0,0,0,0,0,0,0,0
212,11,66,11,0.5,4.5,3,0,0.5,0,0,0,1.5,0,0,0,0,0,0,0,0,0.5,1.5,0,0,0,0,0,0,0,660,0.5,830,1.5,0,0,1,1,0,0,0,0,0,0,0,0,0
213,10.5,69,10.5,0.5,4,1.5,0,0.5,0,0,0,1.5,0,0,0,0,0,0,0,0,0.5,1.5,0,0,0,0,0,0,0,710,0.5,870,1.5,0,0,1,1,0,0,0,0,0,0,0,0,0
214,25.5,59,4,2,2,0,2,0,4,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,700,6,730,2,1,0,0,0,0,0,0,0,0,0,0,0,0
215,25.5,59,4,2,2,0,2,0,4,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,700,6,740,2,1,0,0,0,0,0,0,0,0,0,0,0,0
216,25.5,59,4,2,2,0,2,0,4,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,700,6,745,2,1,0,0,0,0,0,0,0,0,0,0,0,0
217,24.5,59,4,2,3,0,2,0,4,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,700,6,730,2,1,0,0,0,0,0,0,0,0,0,0,0,0
218,24.5,59,4,2,3,0,2,0,4,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,700,6,740,2,1,0,0,0,0,0,0,0,0,0,0,0,0
219,24.5,59,4,2,3,0,2,0,4,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,700,6,745,2,1,0,0,0,0,0,0,0,0,0,0,0,0
220,23.5,59,4,2,4,0,2,0,4,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,700,6,730,2,1,0,0,0,0,0,0,0,0,0,0,0,0
221,23.5,59,4,2,4,0,2,0,4,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,700,6,740,2,1,0,0,0,0,0,0,0,0,0,0,0,0
222,23.5,59,4,2,4,0,2,0,4,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,700,6,745,2,1,0,0,0,0,0,0,0,0,0,0,0,0
223,22.5,59,4,2,5,0,2,0,4,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,700,6,730,2,1,0,0,0,0,0,0,0,0,0,0,0,0
224,22.5,59,4,2,5,0,2,0,4,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,700,6,740,2,1,0,0,0,0,0,0,0,0,0,0,0,0
225,22.5,59,4,2,5,0,2,0,4,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,700,6,745,2,1,0,0,0,0,0,0,0,0,0,0,0,0
